trip_id,operator,vehicle_type,start_station_id,end_station_id,start_time,end_time,duration_min,distance_km,fare_inr,user_type,day_type
TRP0022019,Yulu,E-Scooter,BLR026,BLR030,2025-03-16 15:59:00,2025-03-16 16:04:36,5.6,1.68,18.4,Subscriber,Weekend
TRP0022020,Bounce,E-Scooter,BLR004,BLR016,2025-03-16 13:38:00,2025-03-16 13:40:00,2.0,0.41,13.0,Subscriber,Weekend
TRP0022021,Yulu,E-Bike,BLR032,BLR010,2025-03-16 14:00:00,2025-03-16 14:06:48,6.8,2.07,20.2,Subscriber,Weekend
TRP0022022,Yulu,Bicycle,BLR015,BLR038,2025-03-16 05:58:00,2025-03-16 06:15:54,17.9,2.62,13.95,Casual,Weekend
TRP0022023,Yulu,E-Bike,BLR033,BLR027,2025-03-16 16:07:00,2025-03-16 16:17:54,10.9,2.77,26.35,Casual,Weekend
TRP0022024,Yulu,E-Scooter,BLR012,BLR012,2025-03-16 11:21:00,2025-03-16 11:36:30,15.5,3.96,33.25,Casual,Weekend
TRP0022025,Bounce,Bicycle,BLR036,BLR037,2025-03-16 11:12:00,2025-03-16 11:26:06,14.1,2.43,12.05,Subscriber,Weekend
TRP0022026,Bounce,Bicycle,BLR038,BLR021,2025-03-16 20:10:00,2025-03-16 20:13:30,3.5,0.56,6.75,Casual,Weekend
TRP0022027,Bounce,E-Scooter,BLR010,BLR002,2025-03-16 20:14:00,2025-03-16 20:16:48,2.8,1.05,14.2,Subscriber,Weekend
TRP0022028,Yulu,Bicycle,BLR022,BLR014,2025-03-16 02:47:00,2025-03-16 02:58:18,11.3,2.13,10.65,Subscriber,Weekend
TRP0022029,Bounce,Bicycle,BLR031,BLR011,2025-03-16 20:15:00,2025-03-16 20:38:18,23.3,3.63,16.65,Subscriber,Weekend
TRP0022030,Yulu,E-Bike,BLR020,BLR020,2025-03-16 15:38:00,2025-03-16 15:42:54,4.9,1.5,17.35,Casual,Weekend
TRP0022031,Bounce,E-Scooter,BLR004,BLR003,2025-03-16 11:40:00,2025-03-16 11:49:30,9.5,2.46,24.25,Subscriber,Weekend
TRP0022032,Bounce,Bicycle,BLR030,BLR007,2025-03-16 15:28:00,2025-03-16 15:37:54,9.9,1.48,9.95,Subscriber,Weekend
TRP0022033,Bounce,E-Scooter,BLR042,BLR042,2025-03-16 17:14:00,2025-03-16 17:19:00,5.0,1.42,17.5,Casual,Weekend
TRP0022034,Bounce,E-Scooter,BLR036,BLR038,2025-03-16 21:01:00,2025-03-16 21:04:24,3.4,0.83,15.1,Subscriber,Weekend
TRP0022035,Bounce,Bicycle,BLR004,BLR028,2025-03-16 17:08:00,2025-03-16 17:30:36,22.6,3.42,16.3,Subscriber,Weekend
TRP0022036,Bounce,E-Scooter,BLR006,BLR006,2025-03-16 17:11:00,2025-03-16 17:16:18,5.3,1.66,17.95,Subscriber,Weekend
TRP0022037,Bounce,E-Scooter,BLR004,BLR032,2025-03-16 19:55:00,2025-03-16 20:04:00,9.0,2.67,23.5,Subscriber,Weekend
TRP0022038,Bounce,Bicycle,BLR042,BLR042,2025-03-16 20:09:00,2025-03-16 20:42:24,33.4,6.73,21.7,Subscriber,Weekend
TRP0022039,Yulu,E-Scooter,BLR022,BLR011,2025-03-16 16:01:00,2025-03-16 16:12:00,11.0,4.03,26.5,Subscriber,Weekend
TRP0022040,Yulu,E-Bike,BLR025,BLR002,2025-03-16 13:21:00,2025-03-16 13:29:30,8.5,2.17,22.75,Subscriber,Weekend
TRP0022041,Bounce,E-Scooter,BLR029,BLR021,2025-03-16 18:58:00,2025-03-16 19:00:24,2.4,0.62,13.6,Subscriber,Weekend
TRP0022042,Yulu,Bicycle,BLR018,BLR040,2025-03-16 09:45:00,2025-03-16 09:50:06,5.1,1.09,7.55,Subscriber,Weekend
TRP0022043,Bounce,Bicycle,BLR006,BLR012,2025-03-16 20:27:00,2025-03-16 20:34:30,7.5,1.37,8.75,Subscriber,Weekend
TRP0022044,Bounce,Bicycle,BLR011,BLR038,2025-03-16 11:17:00,2025-03-16 11:55:54,38.9,8.81,24.45,Casual,Weekend
TRP0022045,Yulu,Bicycle,BLR035,BLR038,2025-03-16 13:54:00,2025-03-16 14:05:54,11.9,2.04,10.95,Subscriber,Weekend
TRP0022046,Yulu,E-Scooter,BLR033,BLR033,2025-03-16 10:00:00,2025-03-16 10:04:00,4.0,1.1,16.0,Subscriber,Weekend
TRP0022047,Bounce,E-Bike,BLR001,BLR021,2025-03-16 14:17:00,2025-03-16 14:28:30,11.5,3.31,27.25,Subscriber,Weekend
TRP0022048,Bounce,Bicycle,BLR029,BLR041,2025-03-16 10:10:00,2025-03-16 10:16:12,6.2,0.91,8.1,Subscriber,Weekend
TRP0022049,Yulu,Bicycle,BLR026,BLR026,2025-03-16 02:13:00,2025-03-16 02:25:00,12.0,2.58,11.0,Casual,Weekend
TRP0022050,Yulu,Bicycle,BLR014,BLR015,2025-03-16 14:01:00,2025-03-16 14:18:36,17.6,2.6,13.8,Subscriber,Weekend
TRP0022051,Yulu,E-Scooter,BLR033,BLR038,2025-03-16 10:47:00,2025-03-16 10:56:42,9.7,3.56,24.55,Casual,Weekend
TRP0022052,Yulu,E-Scooter,BLR033,BLR019,2025-03-16 10:51:00,2025-03-16 10:53:00,2.0,0.3,13.0,Casual,Weekend
TRP0022053,Yulu,E-Scooter,BLR041,BLR041,2025-03-16 08:01:00,2025-03-16 08:03:12,2.2,0.6,13.3,Casual,Weekend
TRP0022054,Bounce,Bicycle,BLR039,BLR001,2025-03-16 22:29:00,2025-03-16 22:37:06,8.1,1.88,9.05,Subscriber,Weekend
TRP0022055,Yulu,E-Scooter,BLR040,BLR040,2025-03-16 22:15:00,2025-03-16 22:29:36,14.6,4.62,31.9,Subscriber,Weekend
TRP0022056,Yulu,E-Scooter,BLR023,BLR012,2025-03-16 16:08:00,2025-03-16 16:12:48,4.8,1.16,17.2,Subscriber,Weekend
TRP0022057,Bounce,Bicycle,BLR029,BLR029,2025-03-16 13:40:00,2025-03-16 13:46:54,6.9,1.2,8.45,Subscriber,Weekend
TRP0022058,Yulu,E-Scooter,BLR032,BLR031,2025-03-16 11:09:00,2025-03-16 11:12:48,3.8,1.41,15.7,Subscriber,Weekend
TRP0022059,Yulu,Bicycle,BLR040,BLR041,2025-03-16 13:30:00,2025-03-16 13:32:00,2.0,0.34,6.0,Subscriber,Weekend
TRP0022060,Yulu,E-Scooter,BLR026,BLR041,2025-03-16 18:31:00,2025-03-16 18:33:54,2.9,0.78,14.35,Subscriber,Weekend
TRP0022061,Yulu,E-Scooter,BLR014,BLR010,2025-03-16 20:30:00,2025-03-16 20:39:24,9.4,2.82,24.1,Subscriber,Weekend
TRP0022062,Bounce,Bicycle,BLR042,BLR016,2025-03-16 18:13:00,2025-03-16 18:16:42,3.7,0.59,6.85,Subscriber,Weekend
TRP0022063,Yulu,E-Scooter,BLR040,BLR041,2025-03-16 13:29:00,2025-03-16 13:42:36,13.6,3.33,30.4,Subscriber,Weekend
TRP0022064,Bounce,E-Bike,BLR005,BLR034,2025-03-16 22:21:00,2025-03-16 22:23:18,2.3,0.5,13.45,Subscriber,Weekend
TRP0022065,Bounce,Bicycle,BLR006,BLR038,2025-03-16 07:14:00,2025-03-16 07:18:24,4.4,0.99,7.2,Subscriber,Weekend
TRP0022066,Yulu,Bicycle,BLR041,BLR020,2025-03-16 17:47:00,2025-03-16 17:55:36,8.6,1.38,9.3,Casual,Weekend
TRP0022067,Bounce,E-Scooter,BLR028,BLR040,2025-03-16 10:23:00,2025-03-16 10:29:54,6.9,1.66,20.35,Casual,Weekend
TRP0022068,Bounce,Bicycle,BLR021,BLR021,2025-03-16 17:26:00,2025-03-16 17:40:18,14.3,2.14,12.15,Casual,Weekend
TRP0022069,Yulu,E-Bike,BLR040,BLR023,2025-03-16 10:50:00,2025-03-16 10:56:06,6.1,1.98,19.15,Subscriber,Weekend
TRP0022070,Yulu,Bicycle,BLR002,BLR040,2025-03-16 08:23:00,2025-03-16 08:25:30,2.5,0.48,6.25,Subscriber,Weekend
TRP0022071,Yulu,E-Scooter,BLR023,BLR023,2025-03-16 06:46:00,2025-03-16 06:51:48,5.8,1.63,18.7,Subscriber,Weekend
TRP0022072,Bounce,E-Scooter,BLR028,BLR002,2025-03-16 18:01:00,2025-03-16 18:03:18,2.3,0.67,13.45,Subscriber,Weekend
TRP0022073,Bounce,E-Scooter,BLR001,BLR002,2025-03-16 20:14:00,2025-03-16 20:20:06,6.1,2.03,19.15,Subscriber,Weekend
TRP0022074,Yulu,E-Bike,BLR015,BLR014,2025-03-16 12:09:00,2025-03-16 12:11:00,2.0,0.55,13.0,Subscriber,Weekend
TRP0022075,Yulu,E-Scooter,BLR027,BLR011,2025-03-16 00:29:00,2025-03-16 00:33:00,4.0,1.39,16.0,Subscriber,Weekend
TRP0022076,Bounce,E-Scooter,BLR001,BLR002,2025-03-16 10:19:00,2025-03-16 10:27:30,8.5,3.08,22.75,Casual,Weekend
TRP0022077,Bounce,Bicycle,BLR039,BLR031,2025-03-16 19:28:00,2025-03-16 19:34:18,6.3,1.38,8.15,Subscriber,Weekend
TRP0022078,Yulu,E-Bike,BLR037,BLR039,2025-03-16 06:35:00,2025-03-16 06:37:48,2.8,0.67,14.2,Subscriber,Weekend
TRP0022079,Bounce,E-Scooter,BLR036,BLR031,2025-03-16 02:12:00,2025-03-16 02:14:42,2.7,0.72,14.05,Subscriber,Weekend
TRP0022080,Bounce,E-Bike,BLR001,BLR008,2025-03-16 17:45:00,2025-03-16 17:54:42,9.7,2.09,24.55,Subscriber,Weekend
TRP0022081,Bounce,E-Scooter,BLR024,BLR023,2025-03-16 10:01:00,2025-03-16 10:03:00,2.0,0.3,13.0,Subscriber,Weekend
TRP0022082,Yulu,Bicycle,BLR035,BLR021,2025-03-16 12:23:00,2025-03-16 12:30:48,7.8,1.16,8.9,Casual,Weekend
TRP0022083,Bounce,Bicycle,BLR028,BLR038,2025-03-16 16:24:00,2025-03-16 16:38:54,14.9,2.18,12.45,Casual,Weekend
TRP0022084,Bounce,Bicycle,BLR004,BLR003,2025-03-16 17:59:00,2025-03-16 18:17:24,18.4,3.26,14.2,Subscriber,Weekend
TRP0022085,Yulu,E-Scooter,BLR027,BLR028,2025-03-16 12:21:00,2025-03-16 12:29:24,8.4,2.34,22.6,Casual,Weekend
TRP0022086,Bounce,Bicycle,BLR028,BLR023,2025-03-16 18:39:00,2025-03-16 18:49:30,10.5,1.76,10.25,Subscriber,Weekend
TRP0022087,Bounce,Bicycle,BLR024,BLR001,2025-03-16 12:57:00,2025-03-16 13:19:18,22.3,4.28,16.15,Subscriber,Weekend
TRP0022088,Yulu,E-Bike,BLR040,BLR012,2025-03-16 16:43:00,2025-03-16 16:45:00,2.0,0.3,13.0,Casual,Weekend
TRP0022089,Yulu,E-Bike,BLR012,BLR012,2025-03-16 11:29:00,2025-03-16 11:36:06,7.1,1.72,20.65,Casual,Weekend
TRP0022090,Yulu,Bicycle,BLR026,BLR021,2025-03-16 22:34:00,2025-03-16 22:36:00,2.0,0.3,6.0,Subscriber,Weekend
TRP0022091,Yulu,E-Scooter,BLR020,BLR020,2025-03-16 11:10:00,2025-03-16 11:13:06,3.1,1.09,14.65,Subscriber,Weekend
TRP0022092,Bounce,E-Scooter,BLR021,BLR021,2025-03-16 09:13:00,2025-03-16 09:28:54,15.9,5.12,33.85,Casual,Weekend
TRP0022093,Bounce,E-Scooter,BLR004,BLR012,2025-03-16 15:58:00,2025-03-16 16:05:24,7.4,1.98,21.1,Casual,Weekend
TRP0022094,Yulu,Bicycle,BLR020,BLR040,2025-03-16 10:39:00,2025-03-16 10:41:00,2.0,0.3,6.0,Subscriber,Weekend
TRP0022095,Yulu,E-Scooter,BLR035,BLR035,2025-03-16 06:51:00,2025-03-16 06:59:00,8.0,2.35,22.0,Subscriber,Weekend
TRP0022096,Bounce,Bicycle,BLR029,BLR026,2025-03-17 21:22:00,2025-03-17 21:47:36,25.6,4.29,17.8,Subscriber,Weekday
TRP0022097,Yulu,Bicycle,BLR002,BLR002,2025-03-17 21:07:00,2025-03-17 21:26:12,19.2,3.33,14.6,Subscriber,Weekday
TRP0022098,Yulu,E-Scooter,BLR025,BLR025,2025-03-17 15:25:00,2025-03-17 15:31:36,6.6,1.65,19.9,Casual,Weekday
TRP0022099,Bounce,E-Scooter,BLR008,BLR009,2025-03-17 18:42:00,2025-03-17 18:56:24,14.4,5.31,31.6,Subscriber,Weekday
TRP0022100,Yulu,E-Bike,BLR009,BLR008,2025-03-17 12:25:00,2025-03-17 12:28:06,3.1,0.77,14.65,Casual,Weekday
TRP0022101,Bounce,Bicycle,BLR038,BLR015,2025-03-17 17:44:00,2025-03-17 17:46:54,2.9,0.43,6.45,Subscriber,Weekday
TRP0022102,Yulu,E-Scooter,BLR023,BLR020,2025-03-17 10:37:00,2025-03-17 10:41:36,4.6,1.25,16.9,Subscriber,Weekday
TRP0022103,Bounce,Bicycle,BLR029,BLR002,2025-03-17 19:15:00,2025-03-17 19:44:30,29.5,5.99,19.75,Subscriber,Weekday
TRP0022104,Yulu,E-Bike,BLR003,BLR038,2025-03-17 11:17:00,2025-03-17 11:22:06,5.1,1.78,17.65,Casual,Weekday
TRP0022105,Bounce,Bicycle,BLR030,BLR024,2025-03-17 21:36:00,2025-03-17 21:47:18,11.3,2.08,10.65,Subscriber,Weekday
TRP0022106,Yulu,E-Scooter,BLR026,BLR026,2025-03-17 16:50:00,2025-03-17 16:57:42,7.7,2.28,21.55,Casual,Weekday
TRP0022107,Yulu,E-Scooter,BLR020,BLR026,2025-03-17 09:47:00,2025-03-17 09:56:30,9.5,3.21,24.25,Casual,Weekday
TRP0022108,Bounce,Bicycle,BLR005,BLR027,2025-03-17 10:13:00,2025-03-17 10:25:24,12.4,1.93,11.2,Casual,Weekday
TRP0022109,Bounce,Bicycle,BLR013,BLR002,2025-03-17 13:41:00,2025-03-17 13:50:00,9.0,1.7,9.5,Subscriber,Weekday
TRP0022110,Yulu,Bicycle,BLR014,BLR015,2025-03-17 19:55:00,2025-03-17 20:00:48,5.8,1.17,7.9,Subscriber,Weekday
TRP0022111,Bounce,E-Scooter,BLR005,BLR005,2025-03-17 23:20:00,2025-03-17 23:22:00,2.0,0.41,13.0,Subscriber,Weekday
TRP0022112,Bounce,Bicycle,BLR024,BLR014,2025-03-17 21:50:00,2025-03-17 22:06:36,16.6,3.27,13.3,Subscriber,Weekday
TRP0022113,Bounce,E-Scooter,BLR021,BLR021,2025-03-17 12:37:00,2025-03-17 12:39:00,2.0,0.3,13.0,Subscriber,Weekday
TRP0022114,Yulu,Bicycle,BLR041,BLR011,2025-03-17 17:05:00,2025-03-17 17:28:00,23.0,4.35,16.5,Subscriber,Weekday
TRP0022115,Bounce,Bicycle,BLR030,BLR001,2025-03-17 20:49:00,2025-03-17 21:13:00,24.0,4.07,17.0,Casual,Weekday
TRP0022116,Yulu,E-Bike,BLR014,BLR011,2025-03-17 11:05:00,2025-03-17 11:18:36,13.6,3.22,30.4,Subscriber,Weekday
TRP0022117,Yulu,Bicycle,BLR009,BLR009,2025-03-17 12:52:00,2025-03-17 13:00:54,8.9,1.58,9.45,Casual,Weekday
TRP0022118,Bounce,Bicycle,BLR030,BLR030,2025-03-17 11:13:00,2025-03-17 11:36:54,23.9,5.27,16.95,Casual,Weekday
TRP0022119,Yulu,E-Bike,BLR014,BLR011,2025-03-17 09:33:00,2025-03-17 09:36:24,3.4,0.87,15.1,Subscriber,Weekday
TRP0022120,Yulu,Bicycle,BLR025,BLR021,2025-03-17 18:23:00,2025-03-17 18:32:18,9.3,1.63,9.65,Subscriber,Weekday
TRP0022121,Bounce,E-Scooter,BLR036,BLR014,2025-03-17 08:21:00,2025-03-17 08:31:18,10.3,2.52,25.45,Casual,Weekday
TRP0022122,Yulu,E-Bike,BLR026,BLR011,2025-03-17 08:57:00,2025-03-17 09:16:06,19.1,4.16,38.65,Subscriber,Weekday
TRP0022123,Bounce,E-Bike,BLR030,BLR041,2025-03-17 20:35:00,2025-03-17 20:39:24,4.4,1.24,16.6,Subscriber,Weekday
TRP0022124,Bounce,Bicycle,BLR011,BLR010,2025-03-17 14:03:00,2025-03-17 14:16:54,13.9,3.26,11.95,Casual,Weekday
TRP0022125,Bounce,E-Scooter,BLR029,BLR021,2025-03-17 20:07:00,2025-03-17 20:10:36,3.6,0.87,15.4,Subscriber,Weekday
TRP0022126,Bounce,Bicycle,BLR006,BLR017,2025-03-17 07:42:00,2025-03-17 07:48:24,6.4,1.32,8.2,Subscriber,Weekday
TRP0022127,Yulu,E-Scooter,BLR027,BLR001,2025-03-17 20:57:00,2025-03-17 21:06:30,9.5,2.29,24.25,Subscriber,Weekday
TRP0022128,Yulu,E-Scooter,BLR019,BLR038,2025-03-17 19:36:00,2025-03-17 19:39:48,3.8,1.34,15.7,Subscriber,Weekday
TRP0022129,Yulu,E-Bike,BLR016,BLR016,2025-03-17 09:14:00,2025-03-17 09:20:18,6.3,1.72,19.45,Subscriber,Weekday
TRP0022130,Yulu,E-Scooter,BLR018,BLR019,2025-03-17 18:58:00,2025-03-17 19:07:30,9.5,2.37,24.25,Casual,Weekday
TRP0022131,Bounce,E-Bike,BLR013,BLR022,2025-03-17 17:02:00,2025-03-17 17:06:42,4.7,1.17,17.05,Subscriber,Weekday
TRP0022132,Yulu,E-Scooter,BLR019,BLR019,2025-03-17 10:07:00,2025-03-17 10:11:42,4.7,1.44,17.05,Subscriber,Weekday
TRP0022133,Yulu,E-Scooter,BLR007,BLR007,2025-03-17 16:00:00,2025-03-17 16:06:00,6.0,1.44,19.0,Casual,Weekday
TRP0022134,Yulu,Bicycle,BLR025,BLR025,2025-03-17 19:51:00,2025-03-17 19:57:30,6.5,1.13,8.25,Casual,Weekday
TRP0022135,Bounce,E-Scooter,BLR006,BLR005,2025-03-17 12:47:00,2025-03-17 12:51:00,4.0,1.43,16.0,Subscriber,Weekday
TRP0022136,Bounce,E-Scooter,BLR021,BLR016,2025-03-17 20:57:00,2025-03-17 21:03:30,6.5,2.01,19.75,Subscriber,Weekday
TRP0022137,Yulu,E-Bike,BLR025,BLR012,2025-03-17 08:49:00,2025-03-17 08:59:18,10.3,2.6,25.45,Subscriber,Weekday
TRP0022138,Bounce,E-Scooter,BLR042,BLR021,2025-03-17 05:38:00,2025-03-17 05:40:00,2.0,0.7,13.0,Subscriber,Weekday
TRP0022139,Yulu,E-Bike,BLR003,BLR040,2025-03-17 06:55:00,2025-03-17 07:14:36,19.6,4.55,39.4,Subscriber,Weekday
TRP0022140,Bounce,Bicycle,BLR024,BLR024,2025-03-17 19:28:00,2025-03-17 19:30:24,2.4,0.48,6.2,Subscriber,Weekday
TRP0022141,Yulu,E-Scooter,BLR040,BLR002,2025-03-17 06:49:00,2025-03-17 06:53:36,4.6,1.19,16.9,Casual,Weekday
TRP0022142,Bounce,E-Scooter,BLR006,BLR006,2025-03-17 11:42:00,2025-03-17 11:54:00,12.0,3.88,28.0,Casual,Weekday
TRP0022143,Yulu,E-Scooter,BLR015,BLR019,2025-03-17 00:47:00,2025-03-17 00:56:42,9.7,2.87,24.55,Casual,Weekday
TRP0022144,Bounce,E-Scooter,BLR029,BLR034,2025-03-17 20:05:00,2025-03-17 20:07:54,2.9,0.96,14.35,Subscriber,Weekday
TRP0022145,Bounce,E-Scooter,BLR031,BLR021,2025-03-17 19:01:00,2025-03-17 19:05:24,4.4,1.06,16.6,Subscriber,Weekday
TRP0022146,Yulu,E-Bike,BLR019,BLR030,2025-03-17 18:52:00,2025-03-17 18:59:42,7.7,1.92,21.55,Subscriber,Weekday
TRP0022147,Yulu,E-Scooter,BLR015,BLR016,2025-03-17 19:14:00,2025-03-17 19:16:12,2.2,0.71,13.3,Casual,Weekday
TRP0022148,Bounce,E-Bike,BLR005,BLR014,2025-03-17 07:54:00,2025-03-17 08:00:36,6.6,1.86,19.9,Subscriber,Weekday
TRP0022149,Yulu,E-Bike,BLR017,BLR016,2025-03-17 16:47:00,2025-03-17 16:52:36,5.6,1.58,18.4,Subscriber,Weekday
TRP0022150,Yulu,Bicycle,BLR017,BLR012,2025-03-17 19:30:00,2025-03-17 19:36:30,6.5,1.08,8.25,Subscriber,Weekday
TRP0022151,Bounce,Bicycle,BLR042,BLR011,2025-03-17 17:19:00,2025-03-17 17:33:00,14.0,2.12,12.0,Subscriber,Weekday
TRP0022152,Yulu,Bicycle,BLR040,BLR019,2025-03-17 19:09:00,2025-03-17 19:15:18,6.3,1.14,8.15,Subscriber,Weekday
TRP0022153,Yulu,E-Bike,BLR020,BLR002,2025-03-17 10:13:00,2025-03-17 10:20:48,7.8,1.72,21.7,Subscriber,Weekday
TRP0022154,Yulu,E-Scooter,BLR007,BLR016,2025-03-17 10:11:00,2025-03-17 10:13:42,2.7,0.67,14.05,Subscriber,Weekday
TRP0022155,Yulu,E-Scooter,BLR017,BLR016,2025-03-17 19:08:00,2025-03-17 19:18:36,10.6,2.62,25.9,Casual,Weekday
TRP0022156,Bounce,E-Scooter,BLR029,BLR011,2025-03-17 07:29:00,2025-03-17 07:38:48,9.8,3.5,24.7,Subscriber,Weekday
TRP0022157,Bounce,Bicycle,BLR001,BLR014,2025-03-17 16:09:00,2025-03-17 16:30:48,21.8,3.62,15.9,Subscriber,Weekday
TRP0022158,Bounce,E-Scooter,BLR042,BLR016,2025-03-17 08:08:00,2025-03-17 08:10:06,2.1,0.82,13.15,Casual,Weekday
TRP0022159,Bounce,E-Scooter,BLR029,BLR002,2025-03-17 07:05:00,2025-03-17 07:12:36,7.6,2.28,21.4,Subscriber,Weekday
TRP0022160,Yulu,E-Bike,BLR023,BLR024,2025-03-17 08:29:00,2025-03-17 08:31:00,2.0,0.65,13.0,Casual,Weekday
TRP0022161,Yulu,E-Scooter,BLR003,BLR014,2025-03-17 00:17:00,2025-03-17 00:19:00,2.0,0.53,13.0,Subscriber,Weekday
TRP0022162,Yulu,Bicycle,BLR022,BLR038,2025-03-17 17:44:00,2025-03-17 17:55:54,11.9,2.12,10.95,Subscriber,Weekday
TRP0022163,Bounce,Bicycle,BLR004,BLR004,2025-03-17 02:49:00,2025-03-17 02:55:54,6.9,1.13,8.45,Subscriber,Weekday
TRP0022164,Yulu,E-Bike,BLR035,BLR035,2025-03-17 21:39:00,2025-03-17 21:47:42,8.7,2.22,23.05,Subscriber,Weekday
TRP0022165,Yulu,E-Bike,BLR018,BLR019,2025-03-17 16:48:00,2025-03-17 16:56:18,8.3,2.1,22.45,Casual,Weekday
TRP0022166,Bounce,E-Scooter,BLR028,BLR012,2025-03-17 07:57:00,2025-03-17 08:03:06,6.1,2.01,19.15,Subscriber,Weekday
TRP0022167,Yulu,Bicycle,BLR015,BLR015,2025-03-17 03:08:00,2025-03-17 03:22:18,14.3,3.21,12.15,Casual,Weekday
TRP0022168,Bounce,Bicycle,BLR004,BLR003,2025-03-17 14:24:00,2025-03-17 14:40:12,16.2,2.42,13.1,Subscriber,Weekday
TRP0022169,Bounce,E-Scooter,BLR011,BLR012,2025-03-17 18:46:00,2025-03-17 19:00:24,14.4,3.77,31.6,Subscriber,Weekday
TRP0022170,Yulu,Bicycle,BLR019,BLR016,2025-03-17 01:11:00,2025-03-17 01:24:12,13.2,2.96,11.6,Casual,Weekday
TRP0022171,Yulu,Bicycle,BLR027,BLR031,2025-03-17 09:01:00,2025-03-17 09:07:00,6.0,1.24,8.0,Subscriber,Weekday
TRP0022172,Yulu,Bicycle,BLR012,BLR008,2025-03-17 21:56:00,2025-03-17 22:07:36,11.6,1.82,10.8,Subscriber,Weekday
TRP0022173,Bounce,E-Scooter,BLR004,BLR001,2025-03-17 02:22:00,2025-03-17 02:25:30,3.5,1.29,15.25,Casual,Weekday
TRP0022174,Bounce,Bicycle,BLR031,BLR002,2025-03-17 00:03:00,2025-03-17 00:16:00,13.0,2.34,11.5,Subscriber,Weekday
TRP0022175,Bounce,E-Scooter,BLR034,BLR035,2025-03-17 10:42:00,2025-03-17 11:05:30,23.5,7.64,45.25,Subscriber,Weekday
TRP0022176,Bounce,E-Bike,BLR030,BLR030,2025-03-17 07:25:00,2025-03-17 07:28:00,3.0,0.75,14.5,Subscriber,Weekday
TRP0022177,Yulu,Bicycle,BLR032,BLR008,2025-03-17 20:08:00,2025-03-17 20:30:30,22.5,4.18,16.25,Casual,Weekday
TRP0022178,Bounce,Bicycle,BLR031,BLR019,2025-03-17 22:23:00,2025-03-17 22:26:00,3.0,0.52,6.5,Subscriber,Weekday
TRP0022179,Yulu,Bicycle,BLR027,BLR010,2025-03-17 08:27:00,2025-03-17 08:34:42,7.7,1.24,8.85,Subscriber,Weekday
TRP0022180,Yulu,E-Scooter,BLR041,BLR028,2025-03-17 09:26:00,2025-03-17 09:47:06,21.1,5.18,41.65,Casual,Weekday
TRP0022181,Bounce,E-Scooter,BLR042,BLR042,2025-03-17 10:45:00,2025-03-17 10:52:24,7.4,2.19,21.1,Subscriber,Weekday
TRP0022182,Bounce,Bicycle,BLR004,BLR012,2025-03-17 06:03:00,2025-03-17 06:16:54,13.9,3.01,11.95,Subscriber,Weekday
TRP0022183,Bounce,E-Scooter,BLR030,BLR029,2025-03-17 21:39:00,2025-03-17 21:46:18,7.3,1.9,20.95,Casual,Weekday
TRP0022184,Bounce,E-Bike,BLR028,BLR027,2025-03-17 16:40:00,2025-03-17 16:54:30,14.5,4.35,31.75,Subscriber,Weekday
TRP0022185,Bounce,E-Scooter,BLR038,BLR001,2025-03-17 18:57:00,2025-03-17 18:59:00,2.0,0.36,13.0,Subscriber,Weekday
TRP0022186,Bounce,Bicycle,BLR031,BLR022,2025-03-17 03:37:00,2025-03-17 03:40:48,3.8,0.6,6.9,Casual,Weekday
TRP0022187,Bounce,E-Scooter,BLR013,BLR014,2025-03-17 04:25:00,2025-03-17 04:30:24,5.4,2.05,18.1,Subscriber,Weekday
TRP0022188,Bounce,Bicycle,BLR006,BLR021,2025-03-17 10:28:00,2025-03-17 10:32:48,4.8,0.82,7.4,Casual,Weekday
TRP0022189,Yulu,E-Bike,BLR017,BLR041,2025-03-17 22:10:00,2025-03-17 22:17:00,7.0,1.84,20.5,Subscriber,Weekday
TRP0022190,Yulu,E-Scooter,BLR033,BLR018,2025-03-17 10:29:00,2025-03-17 10:32:12,3.2,0.79,14.8,Casual,Weekday
TRP0022191,Bounce,E-Scooter,BLR024,BLR012,2025-03-17 17:32:00,2025-03-17 17:34:36,2.6,0.95,13.9,Subscriber,Weekday
TRP0022192,Bounce,E-Bike,BLR029,BLR029,2025-03-17 20:41:00,2025-03-17 20:51:12,10.2,2.53,25.3,Subscriber,Weekday
TRP0022193,Yulu,E-Bike,BLR023,BLR024,2025-03-17 10:04:00,2025-03-17 10:11:36,7.6,1.75,21.4,Subscriber,Weekday
TRP0022194,Bounce,E-Scooter,BLR036,BLR003,2025-03-17 19:41:00,2025-03-17 19:46:30,5.5,1.62,18.25,Subscriber,Weekday
TRP0022195,Bounce,Bicycle,BLR021,BLR021,2025-03-17 09:44:00,2025-03-17 09:49:30,5.5,0.95,7.75,Casual,Weekday
TRP0022196,Yulu,E-Scooter,BLR012,BLR018,2025-03-17 21:00:00,2025-03-17 21:02:42,2.7,0.84,14.05,Casual,Weekday
TRP0022197,Yulu,E-Scooter,BLR040,BLR001,2025-03-17 10:45:00,2025-03-17 11:00:42,15.7,4.25,33.55,Subscriber,Weekday
TRP0022198,Yulu,Bicycle,BLR020,BLR016,2025-03-17 04:17:00,2025-03-17 04:21:00,4.0,0.59,7.0,Subscriber,Weekday
TRP0022199,Yulu,E-Scooter,BLR020,BLR020,2025-03-17 19:03:00,2025-03-17 19:33:36,30.6,8.48,55.9,Casual,Weekday
